candidate,window_id,entry_date,start_date,end_date,stock_code,weight,score,stock_return,return_contribution,note
balanced_extra_wide_capacity,w01,2026-01-21,2026-01-22,2026-01-28,002195,0.015625,0.9779559118236472,0.018750000000000044,0.0002929687500000007,
balanced_extra_wide_capacity,w01,2026-01-21,2026-01-22,2026-01-28,688037,0.015625,0.9756012024048095,0.05511069241639177,0.0008611045690061214,
balanced_extra_wide_capacity,w01,2026-01-21,2026-01-22,2026-01-28,002025,0.015625,0.9715931863727454,-0.005152671755725091,-8.051049618320455e-05,
balanced_extra_wide_capacity,w01,2026-01-21,2026-01-22,2026-01-28,002465,0.015625,0.9708917835671342,-0.02655367231638417,-0.00041490112994350264,
balanced_extra_wide_capacity,w01,2026-01-21,2026-01-22,2026-01-28,688281,0.015625,0.9649799599198396,-0.02371807182638752,-0.000370594872287305,
balanced_extra_wide_capacity,w01,2026-01-21,2026-01-22,2026-01-28,301200,0.015625,0.9597194388777555,0.02795339035577027,0.00043677172430891045,
balanced_extra_wide_capacity,w01,2026-01-21,2026-01-22,2026-01-28,000657,0.015625,0.958567134268537,0.25431861804222655,0.00397372840690979,
balanced_extra_wide_capacity,w01,2026-01-21,2026-01-22,2026-01-28,300751,0.015625,0.9579158316633267,0.38775344687753455,0.006058647607461477,
balanced_extra_wide_capacity,w01,2026-01-21,2026-01-22,2026-01-28,600498,0.015625,0.9557615230460922,0.10385351188849401,0.001622711123257719,
balanced_extra_wide_capacity,w01,2026-01-21,2026-01-22,2026-01-28,688629,0.015625,0.9517034068136272,-0.0010978043912175384,-1.7153193612774037e-05,
balanced_extra_wide_capacity,w01,2026-01-21,2026-01-22,2026-01-28,300567,0.015625,0.9514529058116232,-0.029791721592407172,-0.00046549564988136206,
balanced_extra_wide_capacity,w01,2026-01-21,2026-01-22,2026-01-28,688361,0.015625,0.9504509018036073,-0.02263111286037589,-0.0003536111384433733,
balanced_extra_wide_capacity,w01,2026-01-21,2026-01-22,2026-01-28,000878,0.015625,0.9425350701402805,0.20080681308830117,0.003137606454504706,
balanced_extra_wide_capacity,w01,2026-01-21,2026-01-22,2026-01-28,002409,0.015625,0.9172845691382766,0.009165808444902224,0.00014321575695159725,
balanced_extra_wide_capacity,w01,2026-01-21,2026-01-22,2026-01-28,002851,0.015625,0.9419839679358718,0.22248572683355294,0.0034763394817742647,
balanced_extra_wide_capacity,w01,2026-01-21,2026-01-22,2026-01-28,603920,0.015625,0.9379759519038076,0.12116740449253971,0.001893240695195933,
balanced_extra_wide_capacity,w01,2026-01-21,2026-01-22,2026-01-28,300857,0.015625,0.935120240480962,0.13692988254436367,0.0021395294147556823,
balanced_extra_wide_capacity,w01,2026-01-21,2026-01-22,2026-01-28,688615,0.015625,0.9346693386773547,-0.03073000536768644,-0.00048015633387010065,
balanced_extra_wide_capacity,w01,2026-01-21,2026-01-22,2026-01-28,688387,0.015625,0.9304609218436874,0.01025641025641022,0.0001602564102564097,
balanced_extra_wide_capacity,w01,2026-01-21,2026-01-22,2026-01-28,688777,0.015625,0.9279559118236473,0.20149899106370728,0.003148421735370426,
balanced_extra_wide_capacity,w01,2026-01-21,2026-01-22,2026-01-28,301358,0.015625,0.9251503006012025,-0.054109689751507206,-0.0008454639023673001,
balanced_extra_wide_capacity,w01,2026-01-21,2026-01-22,2026-01-28,688027,0.015625,0.9251002004008015,0.08294071789309565,0.0012959487170796195,
balanced_extra_wide_capacity,w01,2026-01-21,2026-01-22,2026-01-28,002837,0.015625,0.923997995991984,0.049008755157492034,0.000765761799335813,
balanced_extra_wide_capacity,w01,2026-01-21,2026-01-22,2026-01-28,300037,0.015625,0.9212424849699399,-0.06809406809406804,-0.001063969813969813,
balanced_extra_wide_capacity,w01,2026-01-21,2026-01-22,2026-01-28,603179,0.015625,0.9204408817635271,-0.0643080124869927,-0.0010048126951092608,
balanced_extra_wide_capacity,w01,2026-01-21,2026-01-22,2026-01-28,688568,0.015625,0.9177855711422845,0.00612244897959191,9.56632653061236e-05,
balanced_extra_wide_capacity,w01,2026-01-21,2026-01-22,2026-01-28,300570,0.015625,0.9177354709418838,0.05211726384364823,0.0008143322475570036,
balanced_extra_wide_capacity,w01,2026-01-21,2026-01-22,2026-01-28,600516,0.015625,0.8471442885771543,0.06818181818181834,0.0010653409090909116,
balanced_medium_current,w01,2026-01-21,2026-01-22,2026-01-28,300699,0.020408163265306124,1.0,0.032562764106388364,0.0006645462062528239,
balanced_medium_current,w01,2026-01-21,2026-01-22,2026-01-28,300567,0.020408163265306124,0.9498997995991983,-0.029791721592407172,-0.0006079943182123913,
balanced_medium_current,w01,2026-01-21,2026-01-22,2026-01-28,688568,0.020408163265306124,0.9458917835671342,0.00612244897959191,0.0001249479383590186,
balanced_medium_current,w01,2026-01-21,2026-01-22,2026-01-28,600988,0.020408163265306124,0.9438877755511023,0.22063037249283668,0.004502660663119116,
balanced_medium_current,w01,2026-01-21,2026-01-22,2026-01-28,300432,0.020408163265306124,0.9418837675350702,-0.08329075114971896,-0.0016998112479534482,
balanced_medium_current,w01,2026-01-21,2026-01-22,2026-01-28,000878,0.020408163265306124,0.9398797595190381,0.20080681308830117,0.004098098226291861,
balanced_medium_current,w01,2026-01-21,2026-01-22,2026-01-28,688778,0.020408163265306124,0.9378757515030061,-0.03570293463290608,-0.0007286313190388997,
balanced_medium_current,w01,2026-01-21,2026-01-22,2026-01-28,002008,0.020408163265306124,0.935871743486974,0.04847144006436044,0.0009892130625379681,
balanced_medium_current,w01,2026-01-21,2026-01-22,2026-01-28,300037,0.020408163265306124,0.9338677354709419,-0.06809406809406804,-0.0013896748590626132,
balanced_medium_current,w01,2026-01-21,2026-01-22,2026-01-28,600879,0.020408163265306124,0.9318637274549099,0.01559598960267361,0.00031828550209537983,
balanced_medium_current,w01,2026-01-21,2026-01-22,2026-01-28,002156,0.020408163265306124,0.9298597194388778,-0.03564427018356797,-0.0007274340853789383,
balanced_medium_current,w01,2026-01-21,2026-01-22,2026-01-28,300003,0.020408163265306124,0.9278557114228457,-0.03729355354288755,-0.0007610929294466848,
balanced_medium_current,w01,2026-01-21,2026-01-22,2026-01-28,002409,0.020408163265306124,0.9258517034068137,0.009165808444902224,0.00018705731520208621,
