candidate,round,model0_weight,model1_weight,top_k,internal_max_weight,risk_filter_enabled,weighting,score_combination,windows,mean_excess,sum_excess,hit_rate,worst_window,best_window,std_excess,mean_3w,sum_3w,hit_3w,worst_3w,best_3w,std_3w,mean_7w,sum_7w,hit_7w,worst_7w,best_7w,std_7w,mean_13w,sum_13w,hit_13w,worst_13w,best_13w,std_13w,raw_score_3w,raw_score_7w,raw_score_13w,raw_penalty,raw_combined_score,audit_kind,score_3w,rank_3w,score_7w,rank_7w,score_13w,rank_13w,rank_spread_3_7_13,final_penalty,final_score
stable_compact_current,robustness,0.5715,0.4285,31,0.032758,True,rank,rank_average,13,0.00900559991160694,0.11707279885089023,0.5384615384615384,-0.016723577003612378,0.03833602666097921,0.017569754494249787,0.023602968931225973,0.07080890679367792,1.0,0.014331221774594775,0.030755618055020112,0.006870620090826,0.011582809194902994,0.08107966436432096,0.5714285714285714,-0.010354167218412369,0.030755618055020112,0.01600011406642186,0.00900559991160694,0.11707279885089023,0.5384615384615384,-0.016723577003612378,0.03833602666097921,0.017569754494249787,0.019182995476415082,0.0037567546304471955,0.0001528730768854096,0.0,0.009386668735800083,neighbor,0.8707366255144032,77.0,0.7458024691358024,209.0,0.8486255144032923,69.0,140.0,0.0,0.8111995884773663
stable_compact_current,robustness,0.5565,0.4435,31,0.032758,True,rank,rank_average,13,0.00886236463896193,0.11521074030650508,0.5384615384615384,-0.016723577003612378,0.03833602666097921,0.01761299706509927,0.023602518691618845,0.07080755607485653,1.0,0.014331221774594775,0.030754267336198716,0.006870151383050477,0.011582616235071366,0.08107831364549956,0.5714285714285714,-0.010354167218412369,0.030754267336198716,0.015999882849507763,0.00886236463896193,0.11521074030650508,0.5384615384615384,-0.016723577003612378,0.03833602666097921,0.01761299706509927,0.019182738839839016,0.003756644643343167,7.122897147775339e-05,0.0,0.009374269971161696,neighbor,0.8702674897119341,78.0,0.7453333333333333,212.0,0.8439341563786008,83.0,134.0,0.0,0.8100971193415638
stable_compact_current,robustness,0.5965,0.40349999999999997,32,0.031758,True,rank,rank_average,13,0.008620736383155225,0.11206957298101793,0.5384615384615384,-0.016168041013698255,0.036579612581426946,0.01770132293214477,0.02371932283192245,0.07115796849576735,1.0,0.015085970339639269,0.030564145515430755,0.006444253556504387,0.011817776742895953,0.08272443720027167,0.5714285714285714,-0.01151941104505097,0.03086010723890239,0.016694989973312924,0.008620736383155225,0.11206957298101793,0.5384615384615384,-0.016168041013698255,0.036579612581426946,0.01770132293214477,0.019498384226276755,0.0035061556700124443,0.00011682774233959128,0.0,0.009394647903367241,neighbor,0.8938847736625514,54.0,0.7194074074074074,269.0,0.8576131687242797,46.0,223.0,0.0,0.8099292181069958
stable_compact_current,robustness,0.5965,0.40349999999999997,32,0.032,True,rank,rank_average,13,0.008628579820651405,0.11217153766846827,0.5384615384615384,-0.016374357709061607,0.03684771461159672,0.01771215592429728,0.02376691977945643,0.0713007593383693,1.0,0.014648144898908137,0.031150117222741018,0.0068477706554610765,0.011725497646029306,0.08207848352220515,0.5714285714285714,-0.011250051443282276,0.031150117222741018,0.01658714148599562,0.008628579820651405,0.11217153766846827,0.5384615384615384,-0.016374357709061607,0.03684771461159672,0.01771215592429728,0.01938103209092985,0.0035424452533821243,5.321399224250819e-05,0.0,0.009354495299230273,neighbor,0.8872181069958848,63.0,0.7257777777777777,253.0,0.8483045267489712,71.0,190.0,0.0,0.8087329218106996
stable_compact_current,robustness,0.5715,0.4285,32,0.031758,True,rank,rank_average,13,0.008778542981217944,0.11412105875583327,0.5384615384615384,-0.016168041013698255,0.036579612581426946,0.017689153386111427,0.023676192217900294,0.07102857665370088,1.0,0.014257834183874728,0.03126288982912883,0.007062068360986878,0.011799292194029318,0.08259504535820522,0.5714285714285714,-0.01151941104505097,0.03126288982912883,0.01678866671904977,0.008778542981217944,0.11412105875583327,0.5384615384615384,-0.016168041013698255,0.036579612581426946,0.017689153386111427,0.019200514844881826,0.003495619477158462,0.0002067775032353411,0.0,0.00928425132815934,neighbor,0.8729218106995885,71.0,0.7175308641975309,274.0,0.8646502057613169,32.0,242.0,0.0,0.8017551440329219
stable_compact_current,robustness,0.5465,0.4535,32,0.031758,True,rank,rank_average,13,0.008766168980078296,0.11396019674101784,0.5384615384615384,-0.016168041013698255,0.036579612581426946,0.01787889928695191,0.023982276105217307,0.07194682831565193,1.0,0.013370467161083623,0.033068508513870984,0.008113722783376963,0.011930471002879464,0.08351329702015625,0.5714285714285714,-0.01151941104505097,0.033068508513870984,0.017083270631504204,0.008766168980078296,0.11396019674101784,0.5384615384615384,-0.016168041013698255,0.036579612581426946,0.01787889928695191,0.019082151543131462,0.003570391398203045,0.00019972432258574173,0.0,0.009269495394831816,neighbor,0.8645020576131687,84.0,0.7233950617283951,262.0,0.8641810699588478,34.0,228.0,0.0,0.8009557613168724
stable_compact_current,robustness,0.55,0.44999999999999996,32,0.031758,True,rank,rank_average,13,0.008724584249700741,0.11341959524610964,0.5384615384615384,-0.016168041013698255,0.036579612581426946,0.01789386668756174,0.023982276105217307,0.07194682831565193,1.0,0.013370467161083623,0.033068508513870984,0.008113722783376963,0.011930471002879464,0.08351329702015625,0.5714285714285714,-0.01151941104505097,0.033068508513870984,0.017083270631504204,0.008724584249700741,0.11341959524610964,0.5384615384615384,-0.016168041013698255,0.036579612581426946,0.01789386668756174,0.019082151543131462,0.003570391398203045,0.00017602102627053593,0.0,0.009265939900384535,neighbor,0.8645020576131687,84.0,0.7233950617283951,262.0,0.8618353909465021,38.0,224.0,0.0,0.8006039094650206
stable_compact_current,robustness,0.5965,0.40349999999999997,30,0.030758,True,rank,rank_average,13,0.008652643603434719,0.11248436684465134,0.5384615384615384,-0.017938051228580512,0.038511608462537164,0.018007391099250192,0.02420451550534977,0.0726135465160493,1.0,0.013078340469733357,0.03404500692139238,0.00860774892373189,0.011240980519419321,0.07868686363593524,0.5714285714285714,-0.009220579037037331,0.03404500692139238,0.015959603975180234,0.008652643603434719,0.11248436684465134,0.5384615384615384,-0.017938051228580512,0.038511608462537164,0.018007391099250192,0.019112426193061374,0.003935996385275265,-0.0004490885130122418,0.0,0.009348805573646583,neighbor,0.8625267489711934,89.0,0.7437037037037036,217.0,0.7921316872427984,173.0,128.0,0.0,0.7984971193415639
stable_compact_current,robustness,0.5965,0.40349999999999997,30,0.031758,True,rank,rank_average,13,0.008563063001918138,0.1113198190249358,0.5384615384615384,-0.017466123047472974,0.03860036955440285,0.0179665768540263,0.02421701699862247,0.07265105099586741,1.0,0.012942331529060214,0.033620186168844865,0.008544797562261184,0.01124033052791595,0.07868231369541165,0.5714285714285714,-0.009582047591379456,0.033620186168844865,0.016115715103706314,0.008563063001918138,0.1113198190249358,0.5384615384615384,-0.017466123047472974,0.03860036955440285,0.0179665768540263,0.019074669093804678,0.003816341267185442,-0.00034441315611120503,0.0,0.00929555923433864,neighbor,0.8602798353909465,96.0,0.7386172839506173,226.0,0.8097119341563787,141.0,130.0,0.0,0.7979465020576132
stable_compact_current,robustness,0.5715,0.4285,32,0.032,True,rank,rank_average,13,0.008731161619806353,0.11350510105748259,0.5384615384615384,-0.016374357709061607,0.03684771461159672,0.01766600209786674,0.02359620373408285,0.07078861120224855,1.0,0.013947260053701605,0.03133885393182681,0.007226910383507351,0.011652333626583486,0.0815663353860844,0.5714285714285714,-0.011250051443282276,0.03133885393182681,0.01660317365636511,0.008731161619806353,0.11350510105748259,0.5384615384615384,-0.016374357709061607,0.03684771461159672,0.01766600209786674,0.019052431946148755,0.0035007417622980068,0.00011168561776082853,0.0,0.00921305941415773,neighbor,0.8612427983539094,93.0,0.7224938271604938,264.0,0.8534650205761316,57.0,207.0,0.0,0.7976390946502058
