candidate,window_id,entry_date,start_date,end_date,trading_days,portfolio_return,benchmark_return,excess_return,n_holdings,max_weight,avg_top5_weight,n_with_notes,model0_weight,model1_weight,top_k,internal_max_weight,weighting,risk_filter_enabled,window_rank
economic_medium_capacity,w11,2026-04-09,2026-04-10,2026-04-16,5,0.0413592024059639,0.035632621492858396,0.005726580913105503,30,0.05000000000000002,0.2500000000000001,0,0.575,0.42500000000000004,30,0.05,rank,False,6.0
recent_compact_capacity,w11,2026-04-09,2026-04-10,2026-04-16,5,0.031355493693537934,0.035632621492858396,-0.004277127799320463,30,0.045,0.22499999999999998,0,0.025,0.975,30,0.045,rank,False,11.0
recent_compact_current,w11,2026-04-09,2026-04-10,2026-04-16,5,0.04939236152616751,0.035632621492858396,0.013759740033309112,30,0.06451612903225806,0.3010752688172043,0,0.475,0.525,30,0.065,rank,False,4.0
short_aggressive_compact_capacity,w11,2026-04-09,2026-04-10,2026-04-16,5,0.03776710143452478,0.035632621492858396,0.0021344799416663854,30,0.06451612903225806,0.3010752688172043,0,0.3,0.7,30,0.065,rank,False,7.0
short_aggressive_medium_capacity,w11,2026-04-09,2026-04-10,2026-04-16,5,0.03776710143452478,0.035632621492858396,0.0021344799416663854,30,0.06451612903225806,0.3010752688172043,0,0.3,0.7,30,0.065,rank,False,7.0
short_aggressive_wide_capacity,w11,2026-04-09,2026-04-10,2026-04-16,5,0.03700880113885692,0.035632621492858396,0.0013761796459985237,30,0.055,0.275,0,0.225,0.775,30,0.055,rank,True,9.0
stable_compact_capacity,w11,2026-04-09,2026-04-10,2026-04-16,5,0.032063796346661545,0.035632621492858396,-0.003568825146196851,30,0.05000000000000002,0.2500000000000001,0,0.1,0.9,30,0.05,rank,True,10.0
stable_compact_current,w11,2026-04-09,2026-04-10,2026-04-16,5,0.057739632836633956,0.035632621492858396,0.02210701134377556,35,0.02857142857142857,0.14285714285714285,0,0.55,0.44999999999999996,35,0.03,equal,False,1.0
stable_extra_wide_capacity,w11,2026-04-09,2026-04-10,2026-04-16,5,0.05653292135079302,0.035632621492858396,0.020900299857934623,30,0.06451612903225806,0.3010752688172043,0,0.525,0.475,30,0.065,rank,True,2.0
stable_medium_capacity,w11,2026-04-09,2026-04-10,2026-04-16,5,0.05253951153931229,0.035632621492858396,0.016906890046453897,30,0.039999999999999994,0.19999999999999996,0,0.175,0.825,30,0.04,rank,False,3.0
balanced_extra_wide_capacity,w12,2026-04-16,2026-04-17,2026-04-23,5,0.03911007949613176,0.01407381979789446,0.0250362596982373,30,0.06451612903225806,0.3010752688172043,0,0.725,0.275,30,0.065,rank,False,3.0
balanced_medium_current,w12,2026-04-16,2026-04-17,2026-04-23,5,0.028354285285598656,0.01407381979789446,0.014280465487704196,60,0.016666666666666666,0.08333333333333333,0,0.35,0.65,60,0.03,equal,False,5.0
economic_medium_capacity,w12,2026-04-16,2026-04-17,2026-04-23,5,0.04534356447251468,0.01407381979789446,0.03126974467462022,30,0.05000000000000002,0.2500000000000001,0,0.575,0.42500000000000004,30,0.05,rank,False,1.0
recent_compact_capacity,w12,2026-04-16,2026-04-17,2026-04-23,5,0.03283466944722803,0.01407381979789446,0.01876084964933357,30,0.045,0.22499999999999998,0,0.025,0.975,30,0.045,rank,False,4.0
recent_compact_current,w12,2026-04-16,2026-04-17,2026-04-23,5,0.020113687224483392,0.01407381979789446,0.006039867426588932,30,0.06451612903225806,0.3010752688172043,0,0.475,0.525,30,0.065,rank,False,10.0
short_aggressive_compact_capacity,w12,2026-04-16,2026-04-17,2026-04-23,5,0.02311649066387715,0.01407381979789446,0.009042670865982691,30,0.06451612903225806,0.3010752688172043,0,0.3,0.7,30,0.065,rank,False,7.0
short_aggressive_medium_capacity,w12,2026-04-16,2026-04-17,2026-04-23,5,0.02311649066387715,0.01407381979789446,0.009042670865982691,30,0.06451612903225806,0.3010752688172043,0,0.3,0.7,30,0.065,rank,False,7.0
short_aggressive_wide_capacity,w12,2026-04-16,2026-04-17,2026-04-23,5,0.015256226039680633,0.01407381979789446,0.0011824062417861731,30,0.055,0.275,0,0.225,0.775,30,0.055,rank,True,11.0
stable_compact_capacity,w12,2026-04-16,2026-04-17,2026-04-23,5,0.02137458648734106,0.01407381979789446,0.007300766689446601,30,0.05000000000000002,0.2500000000000001,0,0.1,0.9,30,0.05,rank,True,9.0
stable_compact_current,w12,2026-04-16,2026-04-17,2026-04-23,5,0.04122527798342148,0.01407381979789446,0.02715145818552702,35,0.02857142857142857,0.14285714285714285,0,0.55,0.44999999999999996,35,0.03,equal,False,2.0
stable_extra_wide_capacity,w12,2026-04-16,2026-04-17,2026-04-23,5,0.025525746673304636,0.01407381979789446,0.011451926875410176,30,0.06451612903225806,0.3010752688172043,0,0.525,0.475,30,0.065,rank,True,6.0
stable_medium_capacity,w12,2026-04-16,2026-04-17,2026-04-23,5,0.008703727901025115,0.01407381979789446,-0.005370091896869345,30,0.039999999999999994,0.19999999999999996,0,0.175,0.825,30,0.04,rank,False,12.0
balanced_extra_wide_capacity,w13,2026-04-23,2026-04-24,2026-04-30,5,0.022120370001680833,0.006546069314484759,0.015574300687196074,30,0.06451612903225806,0.3010752688172043,0,0.725,0.275,30,0.065,rank,False,4.0
balanced_medium_current,w13,2026-04-23,2026-04-24,2026-04-30,5,0.00853767425888594,0.006546069314484759,0.0019916049444011815,60,0.016666666666666666,0.08333333333333333,0,0.35,0.65,60,0.03,equal,False,9.0
economic_medium_capacity,w13,2026-04-23,2026-04-24,2026-04-30,5,0.02496792598691151,0.006546069314484759,0.01842185667242675,30,0.05000000000000002,0.2500000000000001,0,0.575,0.42500000000000004,30,0.05,rank,False,3.0
recent_compact_capacity,w13,2026-04-23,2026-04-24,2026-04-30,5,0.02771777600311041,0.006546069314484759,0.02117170668862565,30,0.045,0.22499999999999998,0,0.025,0.975,30,0.045,rank,False,2.0
recent_compact_current,w13,2026-04-23,2026-04-24,2026-04-30,5,0.01120984286767222,0.006546069314484759,0.004663773553187461,30,0.06451612903225806,0.3010752688172043,0,0.475,0.525,30,0.065,rank,False,7.0
short_aggressive_compact_capacity,w13,2026-04-23,2026-04-24,2026-04-30,5,-0.0010613570550779363,0.006546069314484759,-0.007607426369562695,30,0.06451612903225806,0.3010752688172043,0,0.3,0.7,30,0.065,rank,False,10.0
short_aggressive_medium_capacity,w13,2026-04-23,2026-04-24,2026-04-30,5,-0.0010613570550779363,0.006546069314484759,-0.007607426369562695,30,0.06451612903225806,0.3010752688172043,0,0.3,0.7,30,0.065,rank,False,10.0
short_aggressive_wide_capacity,w13,2026-04-23,2026-04-24,2026-04-30,5,0.04348789335581935,0.006546069314484759,0.036941824041334594,30,0.055,0.275,0,0.225,0.775,30,0.055,rank,True,1.0
stable_compact_capacity,w13,2026-04-23,2026-04-24,2026-04-30,5,0.018132226182124563,0.006546069314484759,0.011586156867639804,30,0.05000000000000002,0.2500000000000001,0,0.1,0.9,30,0.05,rank,True,5.0
stable_compact_current,w13,2026-04-23,2026-04-24,2026-04-30,5,0.012866862241044722,0.006546069314484759,0.006320792926559963,35,0.02857142857142857,0.14285714285714285,0,0.55,0.44999999999999996,35,0.03,equal,False,6.0
stable_extra_wide_capacity,w13,2026-04-23,2026-04-24,2026-04-30,5,0.01112558941363032,0.006546069314484759,0.00457952009914556,30,0.06451612903225806,0.3010752688172043,0,0.525,0.475,30,0.065,rank,True,8.0
stable_medium_capacity,w13,2026-04-23,2026-04-24,2026-04-30,5,-0.010907304830197369,0.006546069314484759,-0.017453374144682128,30,0.039999999999999994,0.19999999999999996,0,0.175,0.825,30,0.04,rank,False,12.0
